payment_id,order_id,captured_at,amount_paise,method,fee_paise,gst_paise,settlement_id,status
pay_sz7obfb6y4lo1t,order_4b7yc9o5k6df25,2026-01-12 14:36:21,220300,wallet,4847,872,setl_9ein7jcd4rdl3a,captured
pay_0xekjfd8fzjwdr,order_2eb5so1p3ay4k6,2026-01-31 08:36:34,298800,netbanking,5677,1022,setl_4sse8tbudyqcih,captured
pay_0hxge0dd2unail,order_pvnh9mvni7dahy,2026-01-21 12:51:13,87900,upi,0,0,setl_7u76rb7en0399o,captured
pay_yor1djkr0sx48s,order_6o6nq3pqje4dv2,2026-01-04 15:50:16,77400,upi,0,0,setl_wepzs7szuqc9f6,captured
pay_k1xu3ljk1g39rf,order_bk4b5p0wbri3u6,2026-03-17 17:35:45,145700,upi,0,0,setl_nf76s64rcbd6hk,refunded
pay_4q5cri76ab8qbm,order_fxlwuysw9l5giu,2026-03-21 16:41:41,219300,netbanking,4167,750,setl_lkgzbjhy4tfgax,captured
pay_wg9ub0u9loryca,order_vwiomuw0ybtq9v,2026-02-23 14:35:39,65500,upi,0,0,setl_2ejmt21xr8n21l,captured
pay_b6rnh4thd44esg,order_thfu838ll2qqfr,2026-03-05 20:19:00,70600,upi,0,0,setl_1pprr34her4zyz,captured
pay_3xah8jq7kntjs1,order_c1bhqkhbf5wvvk,2026-03-15 16:45:09,98900,upi,0,0,setl_ob1zbkbpqox76q,captured
pay_pkkxi2tsf23to5,order_t01fophjhrcyul,2026-02-05 22:53:07,66500,card,1330,239,setl_9redif5czb1c2o,captured
pay_q8lwnu08vfqhbd,order_dm5l97hj2bvlz7,2026-01-23 14:38:36,93600,netbanking,1778,320,setl_pe6faz7kvftyvi,captured
pay_1z8aff283boc9z,order_fx9trmq5liz5a5,2026-01-05 13:04:36,151200,upi,0,0,setl_jb4iycka7ebxm4,captured
pay_lwp5vqu6aymw7v,order_j94251oq964e14,2026-02-19 18:57:38,123800,upi,0,0,setl_57dkr8we1ld4hf,captured
pay_167jskmzaav3jd,order_sg9npekzblxel3,2026-02-09 15:29:14,53200,upi,0,0,setl_s4l1ku1vti53ru,captured
pay_2jgoet94320l65,order_01si0x3r6p7a11,2026-02-21 08:40:29,95700,upi,0,0,setl_qal9h36vfum300,captured
pay_bi4z6rmiggq727,order_yg9coe5ih36c76,2026-03-20 13:32:51,121800,card,2436,438,setl_lkgzbjhy4tfgax,captured
pay_bgc88lzx9j2zwd,order_a991kjhqjv1r5x,2026-03-30 13:43:55,313800,upi,0,0,setl_j85ptu7k9no41z,captured
pay_wvviq3kylxmrzg,order_6mmdesiq3f86mn,2026-02-26 12:14:35,90600,upi,0,0,setl_t8widn28c970o0,captured
pay_6823gckmw16jlg,order_iiazkwaox9dq01,2026-01-02 07:13:46,95200,card,1904,343,setl_wepzs7szuqc9f6,captured
pay_a0bwebxsbsqwho,order_pew51b51qy0lxe,2026-02-11 11:55:56,59100,netbanking,1123,202,setl_owvw9a3grfow7z,captured
pay_kqkptujs2w4dcr,order_k13hc9tl8nvmw2,2026-02-02 21:31:47,112200,upi,0,0,setl_l3k3kfcno0zwp9,captured
pay_211cv7ecw5722a,order_ohgg0ygqg5iwwg,2026-02-07 09:20:47,71700,card,1434,258,setl_x9629fsv80nszb,captured
pay_ho0v6ridzm5c3t,order_ghttguqktfi7bd,2026-02-02 13:43:27,64800,upi,0,0,setl_l3k3kfcno0zwp9,captured
pay_2b9xm85mmn45wx,order_hamzvnuira9u9v,2026-02-18 12:57:26,284100,upi,0,0,setl_marwnoou4khb0k,captured
pay_fm4qb8mzm3zft5,order_q7wtduqylsryri,2026-03-21 13:16:20,112000,upi,0,0,setl_lkgzbjhy4tfgax,captured
pay_c5fdr5p1aycew5,order_makmfz6vhuvwev,2026-03-09 17:06:51,83500,wallet,1837,331,setl_6qsiife23ixpuu,captured
pay_6f1v2g8vz3gvp2,order_oqx2t7xnxq413y,2026-03-25 18:06:14,58300,upi,0,0,setl_d932kldoq526i0,captured
pay_qdjivuueuk7gcq,order_gblcae26rladub,2026-02-08 13:25:23,340400,card,6808,1225,setl_x9629fsv80nszb,captured
pay_v5ks36xnyljdhc,order_kslmvfbutfh46c,2026-02-28 14:41:32,36400,upi,0,0,setl_wg96a9tv3603ep,captured
pay_htjwar3ruzndo4,order_75xbz7ededc0us,2026-01-29 13:44:07,38600,upi,0,0,setl_j502p555prthl8,captured
pay_1nj3s6jh2f0fgv,order_d191ao5md157bd,2026-02-02 22:35:56,737500,upi,0,0,setl_l3k3kfcno0zwp9,captured
pay_1of7h2suu4ywpc,order_immzvmvdk5e9d7,2026-02-20 12:17:14,83400,card,1668,300,setl_qal9h36vfum300,captured
pay_yk47zvxvl5sdb0,order_trvq2yjlz3ji82,2026-03-29 17:59:09,761600,upi,0,0,setl_wqkvxto3gxvlu7,captured
pay_bxebb8zqx0lu0x,order_drm9ypblf1f78i,2026-01-17 15:55:41,48300,wallet,1063,191,setl_jrm8iuv8pwnbst,refunded
pay_4h8h2hgrtxk08b,order_2dvtzrzjazvx8a,2026-03-10 18:39:40,32100,card,642,116,setl_cy02355rxf3dgx,captured
pay_rfk6ozdigmwz1m,order_0yhbgozps6frg7,2026-03-05 11:33:22,342800,netbanking,6513,1172,setl_1pprr34her4zyz,captured
pay_uyv2efqyrruie3,order_ofnnp2saraqhuk,2026-03-18 12:54:17,36900,upi,0,0,setl_i779xkgycurgiw,captured
pay_7ydk3eqmgy6fje,order_3zly0soaiyd7m3,2026-02-25 08:42:34,32900,card,658,118,setl_fjubwhj4nuw113,refunded
pay_ur46a9b5676a6x,order_ke3kbxly7zsg6o,2026-03-30 16:42:26,76100,upi,0,0,setl_j85ptu7k9no41z,captured
pay_cxdupath2soznj,order_glr3g7ikhqvnwg,2026-01-11 14:49:39,56400,card,1128,203,setl_h9o3muublta3bw,captured
pay_qsvbc2fkdf63bb,order_1hnljtd2kskrmd,2026-03-07 12:44:57,112700,upi,0,0,setl_8rcowtf1l5jtt6,captured
pay_rs1pnp6g2732bc,order_ohkfwoyjkaqr7e,2026-01-19 07:20:25,80300,upi,0,0,setl_ckovgkmddyvf20,captured
pay_lvl50a13gxa8l6,order_q0pdar402qbm70,2026-02-02 07:06:15,348500,netbanking,6622,1192,setl_l3k3kfcno0zwp9,captured
pay_cxh76cs4ddlwox,order_08wh431g06g380,2026-02-15 13:22:57,34000,card,680,122,setl_9hpnkvdkx29mhx,captured
pay_a4lo3220hrvccc,order_4y30kg0rp1em57,2026-02-06 12:53:37,51200,upi,0,0,setl_x9629fsv80nszb,captured
pay_te74b21z7q06ry,order_c5l7q5l30m3axs,2026-01-30 15:24:47,57100,card,1142,206,setl_4sse8tbudyqcih,captured
pay_n40z2uqi8xbjh2,order_mbt4wpyqc2fkrf,2026-01-22 06:52:59,175500,upi,0,0,setl_olhoefx33wper0,captured
pay_0kqajw1l95k04n,order_bzvhhlw1e0q5ge,2026-02-27 22:33:40,55700,upi,0,0,setl_wg96a9tv3603ep,captured
pay_ie8zgp7x7a001f,order_xki8h86x9fqvrj,2026-03-30 21:47:13,62300,upi,0,0,setl_j85ptu7k9no41z,captured
pay_mxvee7qmgku4kb,order_apbwol5y0gfqoj,2026-01-19 19:16:07,68800,netbanking,1307,235,setl_ckovgkmddyvf20,captured
pay_4d06el5klpy1i6,order_u2nwa8vbsamlvt,2026-03-30 14:44:42,43000,upi,0,0,setl_j85ptu7k9no41z,captured
pay_spxz2lwn5zq7r1,order_xef1n5imhbaeru,2026-03-09 14:28:27,286300,upi,0,0,setl_6qsiife23ixpuu,captured
pay_9mz0y5wii8xv0n,order_gi4pqsad6pvadp,2026-03-03 18:58:06,898600,upi,0,0,setl_s36ohm15574nxh,captured
pay_b5pgevw8vivz7i,order_osnsln5666d6sk,2026-03-30 18:21:01,212100,netbanking,4030,725,setl_j85ptu7k9no41z,captured
pay_esz5aavsshdosr,order_nt85ftjq8pyulc,2026-01-07 15:02:14,58400,card,1168,210,setl_jde75ge9flap8q,captured
pay_s8oebvkuwdm5is,order_yy6doo4o51uteq,2026-03-23 17:08:39,295500,card,5910,1064,setl_ihlz60xnvw9v27,captured
pay_d7njvfyadjrk1l,order_1rgsr7z68f0bqu,2026-01-26 19:52:17,204200,upi,0,0,setl_r7od0iq6cc73mp,captured
pay_1lpadk5dv25noh,order_i0kba1836gmkqf,2026-01-25 18:19:14,82200,upi,0,0,setl_pe6faz7kvftyvi,captured
pay_amp0zorr1r04gp,order_yic802lldd8qe5,2026-02-23 07:55:13,102200,upi,0,0,setl_2ejmt21xr8n21l,refunded
pay_2gknp2cr3tnwsj,order_0jbmgkadynzn78,2026-01-14 06:07:47,171700,upi,0,0,setl_opdcf6j5wixc2v,captured
pay_4xn6fc1h68t6hb,order_czh2v7xhxijzyx,2026-01-28 14:09:13,214000,upi,0,0,setl_nxu2v0awbwkxj5,captured
pay_d0dm2bni815vcu,order_5hweue3z3qvv31,2026-02-18 07:52:28,120300,upi,0,0,setl_marwnoou4khb0k,captured
pay_0gyw12m0d77f6x,order_adb9u5pcrt97zd,2026-02-11 11:25:55,99600,upi,0,0,setl_owvw9a3grfow7z,captured
pay_7pdy9q6y495cyg,order_fzxa5gvi03h8eb,2026-03-18 11:11:36,349200,upi,0,0,setl_i779xkgycurgiw,captured
pay_a4hgqo4fs5j7d8,order_qmd5bmh69tdb35,2026-02-20 22:37:25,621400,upi,0,0,setl_qal9h36vfum300,captured
pay_07a1vdrvvlkviz,order_qz6ielzsks5tyi,2026-01-31 16:40:10,735000,upi,0,0,setl_4sse8tbudyqcih,captured
pay_6cxdlhct465lls,order_u58p46kztc4h7p,2026-01-29 18:34:59,44800,upi,0,0,setl_j502p555prthl8,refunded
pay_gvq54hpm9ydx4a,order_je5fj50amg3obr,2026-02-26 12:53:23,68800,upi,0,0,setl_t8widn28c970o0,captured
pay_4rmsijsnp6styq,order_iwa7b5e6684rsc,2026-03-19 06:58:18,179700,upi,0,0,setl_hjydfszyf4rzmu,captured
pay_qd1tl58zm25qkv,order_qw6z4y3vgraboj,2026-01-31 07:36:19,38800,card,776,140,setl_4sse8tbudyqcih,captured
pay_b8ljhosgdbrkme,order_jzlr11m9vmo7g4,2026-01-26 16:58:12,515000,upi,0,0,setl_r7od0iq6cc73mp,captured
pay_5akcvny6der809,order_qkt0eze07gq2ab,2026-02-06 16:23:22,403200,upi,0,0,setl_x9629fsv80nszb,refunded
pay_z7r73bk6qq1c6v,order_r1slz9t0h2a117,2026-03-30 18:21:50,325200,upi,0,0,setl_j85ptu7k9no41z,captured
pay_5ujx79x0qdhy3h,order_douf9sqmn3yeuy,2026-01-19 10:10:55,50500,upi,0,0,setl_ckovgkmddyvf20,captured
pay_d6qtq0dckynlyq,order_444uhpf38y7vej,2026-03-29 13:05:48,49300,upi,0,0,setl_wqkvxto3gxvlu7,captured
pay_m0u46cx8dth02z,order_inuz18kvsgvc2b,2026-02-11 07:59:58,57100,upi,354,64,setl_owvw9a3grfow7z,captured
pay_qvo0n4opglauxi,order_94ezth86tsys5d,2026-02-25 13:14:48,37100,upi,0,0,setl_fjubwhj4nuw113,captured
pay_3q4wfntygmndoj,order_tq8vgghzoq0y03,2026-02-26 10:01:19,130800,card,2616,471,setl_t8widn28c970o0,captured
pay_4qim5mw80dc478,order_hahr4eg3d15mgj,2026-01-29 16:58:04,248400,upi,0,0,setl_j502p555prthl8,captured
pay_9a7vw6rzsv7i39,order_nzijqk9uqho8ku,2026-03-09 19:23:57,67400,upi,0,0,setl_6qsiife23ixpuu,captured
pay_csewrfp7xtd24g,order_cxwrru1v09fdyt,2026-03-18 08:57:19,48600,netbanking,923,166,setl_i779xkgycurgiw,captured
pay_nomwmp464o9um1,order_gbf88t8lytq889,2026-03-02 18:21:55,164700,upi,0,0,setl_gxt8aimmy71t26,captured
pay_l7xxurflsvbyqs,order_126pyepqx47ktn,2026-02-10 20:33:49,128500,wallet,2827,509,setl_ex4ek002gc2r1u,captured
pay_ci4le340utj5f2,order_80lrpsc34rg9ta,2026-02-14 09:29:51,78800,upi,0,0,setl_9hpnkvdkx29mhx,captured
pay_1q5rnartem4m0u,order_rs8gjzcc4gvfz8,2026-01-30 13:00:34,251600,upi,0,0,setl_4sse8tbudyqcih,captured
pay_7syqcilj4lakmg,order_8dyal3yexorx4b,2026-02-27 07:34:13,50400,card,1008,181,setl_wg96a9tv3603ep,captured
pay_gma3wrx2q4e0k1,order_ix2njcv73vvqfd,2026-03-15 19:59:46,232300,card,4646,836,setl_ob1zbkbpqox76q,captured
pay_vvb4a6h8z57dnu,order_76pviq6dcvuew0,2026-03-30 09:06:33,73400,upi,0,0,setl_j85ptu7k9no41z,captured
pay_rc5tau67dbggis,order_7i9u24iyl4pcfo,2026-01-18 11:55:06,124100,wallet,2730,491,setl_jrm8iuv8pwnbst,captured
pay_goff2vzue6sbgp,order_lsscnqeef7et3y,2026-01-27 08:10:47,477400,upi,0,0,setl_lmc6qbtpgvhqfs,captured
pay_r0ay91sfgc45ad,order_3rha3miiicfxk1,2026-01-02 11:20:52,33800,card,676,122,setl_wepzs7szuqc9f6,captured
pay_jtvmrowelauump,order_hdwawy74yfgbr3,2026-02-15 20:22:00,75200,netbanking,1429,257,setl_9hpnkvdkx29mhx,captured
pay_ys4jtguh98amt2,order_hpi8bvcilt92u1,2026-01-27 14:18:11,52200,card,1044,188,setl_lmc6qbtpgvhqfs,captured
pay_7vf5638yztxp5u,order_q5apdzd3885uzn,2026-03-17 20:08:18,848300,upi,0,0,setl_nf76s64rcbd6hk,captured
pay_4scaz9xfy33w8b,order_l9rsrula6jwv8c,2026-02-05 12:38:52,52100,wallet,1146,206,setl_9redif5czb1c2o,captured
pay_a5983vqhdnrnxm,order_j26vy38n24q1hu,2026-03-11 12:42:04,70400,upi,0,0,setl_mi7tt2ol7lcfi6,captured
pay_scxv1hg2jzhrxz,order_5kghhfmxd9utyy,2026-02-18 11:04:19,132600,upi,0,0,setl_marwnoou4khb0k,captured
pay_46o75uh0u7qeb8,order_in4mjivnsgx8sm,2026-01-31 15:48:32,553000,netbanking,10507,1891,setl_4sse8tbudyqcih,captured
pay_4k7mvnbpvhjizw,order_xiipl6nwmf5jbv,2026-02-15 16:43:56,313400,upi,0,0,setl_9hpnkvdkx29mhx,captured
pay_n3qbnb3qil66et,order_etq3aho2dpg269,2026-02-14 14:22:54,70000,upi,0,0,setl_9hpnkvdkx29mhx,captured
pay_3qam4va992rk5h,order_sc075zzg7ebtxn,2026-03-27 14:52:14,65100,card,1302,234,setl_wqkvxto3gxvlu7,captured
pay_lreqj6e4p7sejn,order_9g50gficb0t5mu,2026-03-28 12:44:59,98900,upi,0,0,setl_wqkvxto3gxvlu7,captured
pay_4a2ezaqc2ufotr,order_ysnccg8kduyy2i,2026-01-23 16:39:08,864500,netbanking,16426,2957,setl_pe6faz7kvftyvi,captured
pay_hqoee34bkag2f9,order_tloipp3hkp4to5,2026-02-25 20:07:48,66600,card,1332,240,setl_fjubwhj4nuw113,captured
pay_ak48kinzawuhzg,order_8ghqyv0twf8njy,2026-02-19 19:55:59,100100,wallet,2202,396,setl_57dkr8we1ld4hf,captured
pay_o8vbj3zybfhfgh,order_zz5lp6js66z6o5,2026-01-13 13:45:33,243900,upi,0,0,setl_svzb0gabvczqv4,captured
pay_cjzlqr33t2vk6p,order_g4rnryx78c822r,2026-03-16 17:14:00,50800,upi,0,0,setl_9ziplehvmcpcg3,captured
pay_gfq3mr1wkjtgf2,order_psfzocn2h6ljms,2026-03-18 21:01:22,493500,card,9870,1777,setl_i779xkgycurgiw,captured
pay_tj4b95sotuxrjn,order_02ndnbc68kco5g,2026-02-04 15:50:38,74200,upi,0,0,setl_loeej8p0363err,captured
pay_9z7soql5wa2v3u,order_k48o7wi6wfjgkb,2026-03-02 18:30:08,90100,upi,0,0,setl_gxt8aimmy71t26,captured
pay_oq530yfhwqx2qw,order_9fqs9g1yv6tr63,2026-01-06 21:24:14,77300,card,1546,278,setl_8zu1ktsnub3qzg,captured
pay_8gn4ed1ihgi6gb,order_awo4fljwo79nmr,2026-03-18 10:26:33,51200,upi,0,0,setl_i779xkgycurgiw,captured
pay_nm60uv0ghy8og9,order_bi3g19ylofolto,2026-02-28 20:19:44,130400,upi,0,0,setl_wg96a9tv3603ep,captured
pay_lwwsok30ofup3x,order_9dqfq7nnnljazv,2026-03-07 15:53:38,37100,card,742,134,setl_8rcowtf1l5jtt6,captured
pay_2y2v99v6bwvmal,order_oj5yewqprdz5ke,2026-01-04 21:21:50,63300,upi,0,0,setl_wepzs7szuqc9f6,captured
pay_n6a51w340jjt9z,order_203wv6i60hripc,2026-01-31 18:12:10,84800,upi,0,0,setl_4sse8tbudyqcih,captured
pay_7jfhxdoaszrmun,order_g8c5l0nkbnwodi,2026-02-07 13:17:00,212300,upi,0,0,setl_x9629fsv80nszb,captured
pay_6r44yf1ykxk62y,order_gj3c660g2mdyoi,2026-03-21 15:25:17,88100,netbanking,1674,301,setl_lkgzbjhy4tfgax,captured
pay_mscnqek9fg19eh,order_m89kp8yvujpxbr,2026-02-21 21:13:54,337200,card,6744,1214,setl_qal9h36vfum300,captured
pay_41zu1btb5ueax7,order_vmknimf9cvjq69,2026-02-04 12:07:35,70700,card,1414,255,setl_loeej8p0363err,refunded
pay_lfz6lra2f7gzdz,order_1ut77vxxkkl9u3,2026-02-23 10:07:32,106800,upi,0,0,setl_2ejmt21xr8n21l,captured
pay_7efwk3scvwwjd6,order_1psgjkp9wkbdat,2026-03-03 17:41:06,183200,card,3664,660,setl_s36ohm15574nxh,captured
pay_kzzrzg7hoi9800,order_imn6aflkcoky0p,2026-03-15 12:25:47,148500,upi,0,0,setl_ob1zbkbpqox76q,captured
pay_in69mhhh9eg23f,order_2f9s47c32asklf,2026-03-11 17:39:55,85500,upi,0,0,setl_mi7tt2ol7lcfi6,captured
pay_eg96l17uvydqmo,order_qn47qz3ymygmdr,2026-01-07 16:37:13,50800,upi,0,0,setl_jde75ge9flap8q,refunded
pay_jfsas3iuu9y25t,order_49fge0tdl209rq,2026-03-07 09:42:16,322700,upi,0,0,setl_8rcowtf1l5jtt6,captured
pay_fg54sypbkidhj5,order_76xx9wai0itpr8,2026-02-03 20:09:15,176000,upi,0,0,setl_cb3atkunlhj9mi,captured
pay_7le202xy5h3gkz,order_5sfnklsdyyitvs,2026-03-31 17:14:25,578300,upi,0,0,setl_63hjwsjao5sf4p,captured
pay_vv0ypyjyi8te88,order_t5ru8czzzderf5,2026-03-30 18:22:42,494300,upi,0,0,setl_j85ptu7k9no41z,captured
pay_wx6n6825qs7mi2,order_2yg65eg0l1w7iw,2026-02-06 08:38:42,142000,netbanking,2401,432,setl_x9629fsv80nszb,captured
pay_0e6066lavqiyh7,order_dehwg1vs48u65a,2026-02-27 17:31:29,111300,upi,0,0,setl_wg96a9tv3603ep,captured
pay_wbu9etzjm4hyxh,order_1avfan2d43oyky,2026-02-15 12:53:32,146300,upi,0,0,setl_9hpnkvdkx29mhx,captured
pay_5a0ps0yd033pc9,order_w1o82ljhe5nbzl,2026-03-09 13:55:05,44400,card,888,160,setl_6qsiife23ixpuu,captured
pay_wio69d1o3d3oe8,order_4kvw88yat6jeh8,2026-03-21 07:20:11,245900,upi,0,0,setl_lkgzbjhy4tfgax,captured
pay_wncfa70diog7tb,order_9dl5w7s0mzc3ie,2026-02-16 10:58:34,69000,card,1380,248,setl_hyo0coscm1600j,captured
pay_q4m8cmg9k93ms9,order_1vknn75wyp37nh,2026-03-29 16:30:15,140100,card,2802,504,setl_wqkvxto3gxvlu7,captured
pay_euki8dw3md1x1r,order_3zapvliu4wkko2,2026-03-23 17:36:29,148700,upi,0,0,setl_ihlz60xnvw9v27,captured
pay_gdm16qcf9i3png,order_h70exckw83op5c,2026-02-14 10:59:03,78600,upi,0,0,setl_9hpnkvdkx29mhx,captured
pay_8ieni3hhk09nhf,order_ytsgda68ykxj4j,2026-03-06 07:40:39,58600,upi,0,0,setl_8rcowtf1l5jtt6,captured
pay_nf4j96jz2egpla,order_k3o8aqlkto2qva,2026-03-31 12:05:56,121400,upi,0,0,setl_63hjwsjao5sf4p,captured
pay_hkjrhw6f1059u9,order_nhcpdr2atrk1h2,2026-01-08 21:02:25,245500,card,4910,884,setl_xx3zh6x38f6k9i,captured
pay_chhfmwwdnesw3o,order_aym4dj4azvlhoj,2026-01-03 10:21:08,60600,netbanking,1151,207,setl_wepzs7szuqc9f6,captured
pay_84a9ybwbc3je9s,order_tbvz00y1ppvurx,2026-01-11 19:45:40,40500,upi,0,0,setl_h9o3muublta3bw,captured
pay_7oaboclvkab8dw,,2026-02-02 12:23:55,88600,upi,0,0,setl_l3k3kfcno0zwp9,captured
pay_kuw19jd1sa354o,order_c5840o3d1zuu7m,2026-02-19 18:00:36,448600,upi,0,0,setl_57dkr8we1ld4hf,captured
pay_dxml3io6dk02vd,order_kmxb38o8b14v9h,2026-01-15 18:06:50,76900,upi,0,0,setl_grv7k1qff39825,captured
pay_jk76wyoe42rz2c,order_14egtgs3ew19gk,2026-01-04 06:22:37,49500,upi,0,0,setl_wepzs7szuqc9f6,captured
pay_v8asp9uxw1h1v3,order_jrncevqre81gek,2026-03-31 17:30:57,101000,upi,0,0,setl_63hjwsjao5sf4p,captured
pay_e9rfiyoga91iy2,order_5uxukka25biqqu,2026-02-15 10:09:30,69500,upi,0,0,setl_9hpnkvdkx29mhx,captured
pay_qr2ny5dkeyofyo,order_k05ve88maoe782,2026-01-02 10:31:27,147000,upi,0,0,setl_wepzs7szuqc9f6,captured
pay_h31q60ih7v3k6g,order_i5gfzy2gy1yerx,2026-02-03 19:52:34,197400,card,3948,711,setl_cb3atkunlhj9mi,captured
pay_fuftej76yececj,order_j003kr90p1ly61,2026-01-12 16:04:06,105900,upi,0,0,setl_9ein7jcd4rdl3a,captured
pay_9i2z23ylyu1zxb,order_tw0p8n5116ozim,2026-03-27 20:39:31,39100,upi,0,0,setl_wqkvxto3gxvlu7,captured
pay_hihz7rpf782dwt,order_jdxobqu5tl776q,2026-02-22 09:48:41,30800,upi,0,0,setl_qal9h36vfum300,captured
pay_yo7pifsa8flb2p,order_3euqfqu3cxzonq,2026-03-13 07:27:43,636500,upi,0,0,setl_ob1zbkbpqox76q,captured
pay_wvxhdjiay2uip4,order_gqtl34i2llzkxj,2026-02-26 11:09:05,181500,upi,0,0,setl_t8widn28c970o0,captured
pay_l8qtozn05fqyff,order_c16j1kr6phmlns,2026-02-07 06:43:48,115500,upi,0,0,setl_x9629fsv80nszb,captured
pay_8rs50ta9urzzk9,order_vpbkxs9zhiw6o7,2026-03-29 13:35:18,36200,upi,0,0,setl_wqkvxto3gxvlu7,captured
pay_pqacmpk8e95jf8,order_zwtn53ysvcyt50,2026-03-16 17:42:43,124600,upi,0,0,setl_9ziplehvmcpcg3,captured
pay_3d54kpxnsfq3ms,order_ahlyrg4melmjy3,2026-02-17 14:00:11,67400,upi,0,0,setl_9994rz2os2zywh,captured
pay_injnhka89xtdaj,order_wlfgrhalhgaj1k,2026-02-01 07:28:09,58700,card,1174,211,setl_4sse8tbudyqcih,captured
pay_0fzdwk0rc61ghf,order_7tap7diuljduwg,2026-03-25 08:15:03,69100,upi,0,0,setl_d932kldoq526i0,captured
pay_9wyrh72q87rxl9,order_kbpyz5ms6u0mgf,2026-03-16 16:41:20,314700,upi,0,0,setl_9ziplehvmcpcg3,captured
pay_f22foieapzynvk,order_j9co01lt80lpgd,2026-01-08 07:37:16,304400,netbanking,5784,1041,setl_xx3zh6x38f6k9i,captured
pay_3638d1y5vuw394,order_mb1nd1bsaj15ky,2026-02-01 14:38:52,75500,upi,0,0,setl_4sse8tbudyqcih,captured
pay_9r6l01s7oolqn3,order_5ol6ru1wvuwmr0,2026-01-24 13:48:08,143000,upi,0,0,setl_pe6faz7kvftyvi,captured
pay_nsi81t7mnx2pz8,order_novcq24za7slyl,2026-01-23 17:41:00,51000,card,1020,184,setl_pe6faz7kvftyvi,captured
pay_4jw2xi6jaa84cy,order_40k1vt43xfthsg,2026-02-21 14:48:00,32200,upi,0,0,setl_qal9h36vfum300,captured
pay_53ymc4jqzo0u3q,order_9nenra7oalpc80,2026-03-05 17:58:42,148800,upi,0,0,setl_1pprr34her4zyz,captured
pay_3zovin63m1sucl,order_0lai9270fan0xz,2026-02-03 13:36:54,318300,upi,301,54,setl_cb3atkunlhj9mi,captured
pay_t7cysd7ejsr4qd,order_cjrahfzuch1qfy,2026-01-30 19:08:39,38900,upi,0,0,setl_4sse8tbudyqcih,captured
pay_a3m3l0yw2g6cr0,order_5nsa5rldy7j2rr,2026-03-16 11:00:41,69200,netbanking,1315,237,setl_9ziplehvmcpcg3,captured
pay_wyymltj01eo4vi,order_emww6i8mxq4g4y,2026-01-15 13:57:13,74300,netbanking,1412,254,setl_grv7k1qff39825,captured
pay_5iub7skqlh5xb6,order_xh5t1wxa2z60kj,2026-03-03 17:59:47,85700,netbanking,1628,293,setl_s36ohm15574nxh,refunded
pay_kxf3tlx37ii47z,order_19u8z0simfra12,2026-01-04 19:32:11,41000,upi,0,0,setl_wepzs7szuqc9f6,captured
pay_gcbx2s0dau3npl,order_718vho9vqaxath,2026-02-27 09:54:00,798000,card,15960,2873,setl_wg96a9tv3603ep,captured
pay_6k7l8vpqlda9fs,order_7yhaedi9u4xu0u,2026-03-06 16:50:05,65700,upi,0,0,setl_8rcowtf1l5jtt6,captured
pay_7qltbdx8513sr0,order_hqfu15yhfwu0as,2026-01-30 15:07:23,125200,upi,0,0,setl_4sse8tbudyqcih,captured
pay_nsavng0rk5t5c1,order_5fse6xwc77csqz,2026-02-28 07:58:52,66200,upi,0,0,setl_wg96a9tv3603ep,captured
pay_n7fkrdageoqxcl,order_qm9o6pbqb0jeal,2026-01-20 17:19:09,53800,card,1076,194,setl_i1ppblfh8tj5m7,captured
pay_xe2smgdo0i6wuk,order_c8xjxxy3f29bpv,2026-01-31 07:32:33,32200,upi,0,0,setl_4sse8tbudyqcih,captured
pay_ky6tii0s0n6dyd,order_xsnig1lv9jhe1e,2026-03-01 11:40:10,70300,wallet,1547,278,setl_wg96a9tv3603ep,captured
pay_qh174gelf49e80,order_y93yd0ccmcgec9,2026-03-04 18:04:56,841600,card,16832,3030,setl_id6lid416qfq61,captured
pay_uzrho9ln2ajtra,order_0hxrsi06mivsi9,2026-02-20 21:25:59,787000,upi,0,0,setl_qal9h36vfum300,captured
pay_7yvwehaqsxd30n,order_1ulbkagp0u4alq,2026-02-25 13:30:21,53700,card,1074,193,setl_fjubwhj4nuw113,captured
pay_xec2f7qnkwopth,order_3vg6zu1tt1r4ir,2026-02-28 06:58:59,167400,upi,0,0,setl_wg96a9tv3603ep,captured
pay_imdwlhtfpkmy78,order_kbi1satq3atkxq,2026-02-21 09:49:19,114900,netbanking,2183,393,setl_qal9h36vfum300,captured
pay_jbragidv251p1v,order_g7kt5p9909ojg0,2026-03-24 06:21:04,74500,card,1490,268,setl_bjuqk7c3un19bl,captured
pay_es26kmchq2rvwt,order_rkg674aexuueu3,2026-03-14 17:45:21,47500,netbanking,903,163,setl_ob1zbkbpqox76q,captured
pay_f3unpxgedh4v1o,order_mbimw4vkkhen0n,2026-01-24 12:47:13,119900,upi,0,0,setl_pe6faz7kvftyvi,refunded
pay_yyt7vw5f4wixjo,order_6ounpx4hf3mwlo,2026-01-10 18:02:06,213700,upi,0,0,setl_h9o3muublta3bw,captured
pay_eqcyubocchtbat,order_590csuxggkdgvt,2026-02-26 17:56:24,116800,upi,0,0,setl_t8widn28c970o0,captured
pay_p9z48rvjgu2nfb,order_fl4osr3abehgag,2026-01-31 16:30:50,60600,netbanking,1151,207,setl_4sse8tbudyqcih,captured
